Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Value of Discount,Sleeve
پیراهن جیب دار ماوی,https://www.iranmavi.com/men/shirts/021672-32177.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/e/8e6827f2f77c03501493824737d6f17a0324c6ff.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/c/0c8efc52018d654dca16bf12e72b0476bae488f9.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/1/b12667d23b9e5e40af818a93d98d933be71aa26d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/e/8e6827f2f77c03501493824737d6f17a0324c6ff.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/d/dd4148e90e6441b72d2eca3920588c3a9b34a5a8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/1/31226461101da453932dee558ebdf211a8cbb6a8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/5/c5d49d8ba66616167396109e0bb6e468bcb10dac.jpg,[],[],[],11010000  ,6590000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020579-29813.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/8/a8ec16fdabb3d4a1e1e829e486adc855cad230b8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/8/a8ec16fdabb3d4a1e1e829e486adc855cad230b8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/220c5a1a77925db831515ba78e23683443c535b2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/2/925df3109211cb251eeb8eab58b8f0419d303e5e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/e/fe2c9b2dfc3846a5f197fd41f45ed5f5825e84b2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/f/2f5d62d7a863ce60ab1fae89dee79f70cccc9f06.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/5/85d0e5541286c7e93ebbc1e8830b9e149763039d.jpg,[],[],[],8790000  ,5860000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020033-23080.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/8/28e01b31112712a85e0ac3a17d52f91cadfff49a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/a/4a3f8022194ba14bb9d80d4c2e206f21885435c5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/8/28e01b31112712a85e0ac3a17d52f91cadfff49a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/c/ec2331c7093fe4c62ad58a4c705d4e0124a0ac03.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/0/101192333daf4aaca31c05844dce54bc7e185897.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/1/c10a13b0a1851203d10b8a6f4dbe33d9a772b398.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/4/94a579e33463c5dde4480edba95605b79dc88f93.jpg,[],[],[],8790000  ,5860000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020860-29843.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/2/02016f06b07585d8b6a6c00f0547ad7b775817d8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/4/648fc634aee643b5483988c32f6247b555f16bc1.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/2/02016f06b07585d8b6a6c00f0547ad7b775817d8.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/3/b3ee205fd034ae36606460cf519c86088502fe90.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/20622139993fe7ae0078b12707cc9bb475058c49.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/3757d12fd026b0f955db2e96ea14ea644058dccd.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/c/1cb852c0bc83a7fb515f2a3f0b89e68fef17be5b.jpg,[],[],[],10660000  ,6590000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020860-620.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/e/7e9a88d6af7171e447eceb419e9c6a1d993bde9f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/e/7e9a88d6af7171e447eceb419e9c6a1d993bde9f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/a/0aaf58295216a184ae514de0ca0beeea2e6a32ab.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/ca2250b442c6a1672510abf23a7ab08d7e3a566a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/4/149aff81796cd1cb67d3a4dd37d7a2e2f7fea672.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/b/2b88bccff9723adcf91f1753b64b2a5c3fa5d2f5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/b/5b8aced691fc3270b7f79588dca621f4cf3f88a0.jpg,[],[],[],10660000  ,8060000  ,بلند
پیراهن جین جیب دار ماوی,https://www.iranmavi.com/men/shirts/295723203.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/c/bc122b1073ce72209517a86975f689a2e4c3d626.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/1/a13bcb41b45b0c50af98d9a25e91d7bb434b5a6d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/c/bc122b1073ce72209517a86975f689a2e4c3d626.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/f/6f5e983dcd27aae3344fb891ed2aba9eaee51d0c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/e/5efa555db67dad6c960750e67aa269718847705c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/3/4360a133bcb6affb287dace9c82fc8598a67d1d5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/3/033fda362fb2ee22ab55c3752ae123058896011b.jpg,[],[],[],11650000 ,11650000 ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021441-30651.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/1/d1f94d92b0dd4db800cd3dad5bf78a0ee9a95d50.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/e/7e4c0955985c5284ea47bc3cc86a5553b5eab95d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/7/47c88155af254d856cf01b75a5b4c1d37c695f14.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/b/9b595b7a2c345665abc667f9aeb191d980ba917a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/1/d1f94d92b0dd4db800cd3dad5bf78a0ee9a95d50.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/c/6cfba817be7d41b761767ae73343a2abd9869b9a.jpg,[],[],[],[],10660000  ,7330000  ,بلند
پیراهن شطرنجی ماوی,https://www.iranmavi.com/men/shirts/021482-30213.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/1/515a8d58c281953e9afa8b477eef4ab0eb775df1.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/8/d8884dba91062a2573a6303d310762c066496935.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/1/515a8d58c281953e9afa8b477eef4ab0eb775df1.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/2/0248c300ffe7407aee710124a7369aac29820ba6.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/7/a7df4886a5d9c2791e68c19105c770979396956f.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/222f8bcd6012c40788dee0bca71d2b96ce245e44.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/1/a13eaa0f35fb49d06db105200d38c2c5493b3ae0.jpg,[],[],[],10660000  ,7330000  ,بلند
پیراهن شطرنجی ماوی,https://www.iranmavi.com/men/shirts/021516-30734.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bba25123b0dc8447f20d2afda8e1b825e6d2e9a4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/b/bba25123b0dc8447f20d2afda8e1b825e6d2e9a4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/d/0ddac482065c606b3f0c6612d1f13e37e82b8fc2.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/1/a15ae726e8af5643a3d9bd4dc7c0ac56cfb62aa5.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/3/43fc1541589c1dc0066e031670559d9f887e156c.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/1/f1db34fda288989a26a2d3c8562db66f7fa7e742.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/7/07e382cf103b23532df739fcc4329f7d95936385.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/0/f0cd6514351cdffce7b38f65fe065dc7ee1216eb.jpg,[],[],11650000  ,6590000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/020033-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/882fc44019b26d3e4e2af21fd07ec0d11fb5ca29.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/f/dfe5dd8156d19d04017c74b5f65a596170f6ffac.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/0/90ae262f28e398a835aafcbb16873a22ecf8cb92.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/0/f07d3b8459fd8115896ae1d5007120b1491dc140.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/882fc44019b26d3e4e2af21fd07ec0d11fb5ca29.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/2/823919e9054c46f86c50b99064f98def901f61dd.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/d/5d15cb9162f14d57385bec46df49ebf47da25882.jpg,[],[],[],8790000  ,5860000  ,بلند
پیراهن جیب دار ماوی,https://www.iranmavi.com/men/shirts/021250-900.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/3/f3794ac59c9495da208798fbb4b420777aa0cf13.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/8/08da15cbfe555f3606e5dfccb85db12cec2ad220.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/3/f3794ac59c9495da208798fbb4b420777aa0cf13.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/8/a8d500ae1b9233d1698e5b15da4e00e367883753.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/5/f5d41c40c8d75961dd1c4e74736e956e71cde3d4.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/f/8f174f821cddeafe27af8fdb80db6f7fd017eeaa.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/b/cb0e3b16e4281d7239ba21cebc3dcd79ca5f8f5f.jpg,[],[],[],9520000  ,7330000  ,بلند
پیراهن شطرنجی ماوی,https://www.iranmavi.com/men/shirts/021653-32175.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/b/db8d7bf1a8656e8461fa22044f487d7223c0a723.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/f/0fda459d5830cc30b341bad72c912230fa4c1a66.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/3/c3d638064789305a43e5bc0a57d631100db2f6a1.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/b/db8d7bf1a8656e8461fa22044f487d7223c0a723.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/504bc8664582a79b25499fbd87a0b49bd8318c8b.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/1/a15aa6178e5cfa30aaa9ca6f4af3a6fbb2f660bc.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/5/050aa0cf6b6fde011303a82a3e3aeaeaac54b986.jpg,[],[],[],11010000  ,7330000  ,بلند
پیراهن جیب دار ماوی,https://www.iranmavi.com/men/shirts/021672-32316.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/b/4bff1a4d954c319ae71b709c950497806bd8f14d.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/1/1181d8a88a3e4942abaf2d78ad41af9b77574655.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/2/d221f17581c0479c7867984bd06db5c4c812d4a3.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/d/bd97786732e2b9ed6bf5223eb451331d2a754d96.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/b/7b5d290964bea1d46fad548ede7a1d98d08f872a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/a/ba2fc0e08ba096269dbbf5e1abb1df3be675a433.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/b/4bff1a4d954c319ae71b709c950497806bd8f14d.jpg,[],[],[],11010000  ,6590000  ,بلند
پیراهن ماوی,https://www.iranmavi.com/men/shirts/021646-620.html,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/2/822eb5f3c031adfb750fd4a8ddadbd32739f70fd.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/2/822eb5f3c031adfb750fd4a8ddadbd32739f70fd.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/9/39245592fcee7915636117ad0ffc91c6196f6ab6.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/0/9039dec829e74805eccb897f8b78354c15edcc6e.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/c/0c74bdacd46a00715245a54fc81310ca7efbea15.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/c/6c69e9a760eb397dd4db863fe0f62940652d4f7a.jpg,https://www.iranmavi.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/f/1fd37075a4318a892b1c5286f199dd9544404fe8.jpg,[],[],[],9520000  ,5860000  ,بلند
